"subject" "condition" "item" "variable" "value"
"15411" 40 "a" 2 "TRC" 1
"15412" 40 "a" 2 "TRC" 3
"15413" 40 "a" 2 "TRC" 6
"15414" 40 "a" 2 "TRC" 3
"15415" 40 "a" 2 "TRC" 3
"15416" 40 "a" 2 "TRC" 2
"15417" 40 "a" 2 "TRC" 1
"15418" 40 "a" 2 "TRC" 1
"15419" 40 "a" 2 "TRC" NA
"15420" 40 "a" 2 "TRC" NA
"15421" 41 "b" 2 "TRC" 0
"15422" 41 "b" 2 "TRC" 1
"15423" 41 "b" 2 "TRC" 3
"15424" 41 "b" 2 "TRC" 1
"15425" 41 "b" 2 "TRC" 3
"15426" 41 "b" 2 "TRC" 2
"15427" 41 "b" 2 "TRC" 5
"15428" 41 "b" 2 "TRC" 3
"15429" 41 "b" 2 "TRC" 1
"15430" 41 "b" 2 "TRC" 3
"15431" 41 "b" 2 "TRC" NA
"15432" 41 "b" 2 "TRC" NA
"15433" 41 "c" 15 "TRC" 0
"15434" 41 "c" 15 "TRC" 2
"15435" 41 "c" 15 "TRC" 1
"15436" 41 "c" 15 "TRC" 0
"15437" 41 "c" 15 "TRC" 1
"15438" 41 "c" 15 "TRC" 0
"15439" 41 "c" 15 "TRC" 0
"15440" 41 "c" 15 "TRC" 1
"15441" 41 "c" 15 "TRC" NA
"15442" 41 "c" 15 "TRC" NA
"15443" 41 "c" 15 "TRC" NA
"15444" 41 "c" 15 "TRC" NA
"15445" 41 "a" 13 "TRC" 0
"15446" 41 "a" 13 "TRC" 2
"15447" 41 "a" 13 "TRC" 7
"15448" 41 "a" 13 "TRC" 5
"15449" 41 "a" 13 "TRC" 2
"15450" 41 "a" 13 "TRC" 3
"15451" 41 "a" 13 "TRC" 1
"15452" 41 "a" 13 "TRC" 4
"15453" 41 "a" 13 "TRC" 2
"15454" 41 "a" 13 "TRC" 2
"15455" 41 "a" 13 "TRC" NA
"15456" 41 "a" 13 "TRC" NA
"15457" 41 "b" 10 "TRC" 0
"15458" 41 "b" 10 "TRC" 1
"15459" 41 "b" 10 "TRC" 1
"15460" 41 "b" 10 "TRC" 1
"15461" 41 "b" 10 "TRC" 1
"15462" 41 "b" 10 "TRC" 0
"15463" 41 "b" 10 "TRC" 0
"15464" 41 "b" 10 "TRC" 3
"15465" 41 "b" 10 "TRC" 0
"15466" 41 "b" 10 "TRC" NA
"15467" 41 "b" 10 "TRC" 1
"15468" 41 "b" 10 "TRC" NA
"15469" 41 "a" 1 "TRC" 0
"15470" 41 "a" 1 "TRC" 2
"15471" 41 "a" 1 "TRC" 6
"15472" 41 "a" 1 "TRC" 3
"15473" 41 "a" 1 "TRC" 6
"15474" 41 "a" 1 "TRC" 5
"15475" 41 "a" 1 "TRC" 1
"15476" 41 "a" 1 "TRC" 4
"15477" 41 "a" 1 "TRC" 1
"15478" 41 "a" 1 "TRC" 4
"15479" 41 "a" 1 "TRC" NA
"15480" 41 "a" 1 "TRC" NA
"15481" 41 "b" 14 "TRC" 0
"15482" 41 "b" 14 "TRC" 0
"15483" 41 "b" 14 "TRC" 5
"15484" 41 "b" 14 "TRC" 1
"15485" 41 "b" 14 "TRC" 2
"15486" 41 "b" 14 "TRC" 1
"15487" 41 "b" 14 "TRC" 2
"15488" 41 "b" 14 "TRC" 2
"15489" 41 "b" 14 "TRC" 0
"15490" 41 "b" 14 "TRC" 1
"15491" 41 "b" 14 "TRC" 2
"15492" 41 "b" 14 "TRC" NA
"15493" 41 "b" 6 "TRC" 0
"15494" 41 "b" 6 "TRC" 0
"15495" 41 "b" 6 "TRC" 0
"15496" 41 "b" 6 "TRC" NA
"15497" 41 "b" 6 "TRC" 0
"15498" 41 "b" 6 "TRC" 1
"15499" 41 "b" 6 "TRC" 2
"15500" 41 "b" 6 "TRC" 3
"15501" 41 "b" 6 "TRC" 4
"15502" 41 "b" 6 "TRC" 2
"15503" 41 "b" 6 "TRC" 2
"15504" 41 "b" 6 "TRC" NA
"15505" 41 "a" 5 "TRC" 0
"15506" 41 "a" 5 "TRC" 7
"15507" 41 "a" 5 "TRC" 11
"15508" 41 "a" 5 "TRC" 4
"15509" 41 "a" 5 "TRC" 4
"15510" 41 "a" 5 "TRC" 4
"15511" 41 "a" 5 "TRC" 3
"15512" 41 "a" 5 "TRC" 4
"15513" 41 "a" 5 "TRC" NA
"15514" 41 "a" 5 "TRC" 1
"15515" 41 "a" 5 "TRC" 3
"15516" 41 "a" 5 "TRC" NA
"15517" 41 "d" 16 "TRC" 0
"15518" 41 "d" 16 "TRC" 2
"15519" 41 "d" 16 "TRC" 3
"15520" 41 "d" 16 "TRC" 1
"15521" 41 "d" 16 "TRC" 2
"15522" 41 "d" 16 "TRC" 1
"15523" 41 "d" 16 "TRC" 2
"15524" 41 "d" 16 "TRC" 3
"15525" 41 "d" 16 "TRC" NA
"15526" 41 "d" 16 "TRC" NA
"15527" 41 "d" 16 "TRC" NA
"15528" 41 "d" 16 "TRC" NA
"15529" 41 "d" 8 "TRC" 0
"15530" 41 "d" 8 "TRC" 2
"15531" 41 "d" 8 "TRC" 2
"15532" 41 "d" 8 "TRC" 2
"15533" 41 "d" 8 "TRC" 3
"15534" 41 "d" 8 "TRC" 2
"15535" 41 "d" 8 "TRC" 1
"15536" 41 "d" 8 "TRC" 2
"15537" 41 "d" 8 "TRC" 2
"15538" 41 "d" 8 "TRC" NA
"15539" 41 "d" 8 "TRC" NA
"15540" 41 "d" 8 "TRC" NA
"15541" 41 "c" 3 "TRC" 0
"15542" 41 "c" 3 "TRC" 5
"15543" 41 "c" 3 "TRC" 5
"15544" 41 "c" 3 "TRC" 2
"15545" 41 "c" 3 "TRC" 3
"15546" 41 "c" 3 "TRC" 2
"15547" 41 "c" 3 "TRC" 0
"15548" 41 "c" 3 "TRC" 2
"15549" 41 "c" 3 "TRC" 2
"15550" 41 "c" 3 "TRC" 2
"15551" 41 "c" 3 "TRC" NA
"15552" 41 "c" 3 "TRC" NA
"15553" 41 "d" 4 "TRC" 0
"15554" 41 "d" 4 "TRC" 0
"15555" 41 "d" 4 "TRC" 5
"15556" 41 "d" 4 "TRC" 3
"15557" 41 "d" 4 "TRC" 4
"15558" 41 "d" 4 "TRC" 1
"15559" 41 "d" 4 "TRC" 1
"15560" 41 "d" 4 "TRC" 1
"15561" 41 "d" 4 "TRC" 2
"15562" 41 "d" 4 "TRC" NA
"15563" 41 "d" 4 "TRC" NA
"15564" 41 "d" 4 "TRC" NA
"15565" 41 "d" 12 "TRC" 0
"15566" 41 "d" 12 "TRC" 0
"15567" 41 "d" 12 "TRC" 4
"15568" 41 "d" 12 "TRC" 0
"15569" 41 "d" 12 "TRC" 5
"15570" 41 "d" 12 "TRC" 2
"15571" 41 "d" 12 "TRC" 1
"15572" 41 "d" 12 "TRC" 2
"15573" 41 "d" 12 "TRC" 2
"15574" 41 "d" 12 "TRC" NA
"15575" 41 "d" 12 "TRC" NA
"15576" 41 "d" 12 "TRC" NA
"15577" 41 "a" 9 "TRC" 0
"15578" 41 "a" 9 "TRC" 0
"15579" 41 "a" 9 "TRC" 2
"15580" 41 "a" 9 "TRC" 3
"15581" 41 "a" 9 "TRC" 0
"15582" 41 "a" 9 "TRC" 2
"15583" 41 "a" 9 "TRC" 1
"15584" 41 "a" 9 "TRC" 2
"15585" 41 "a" 9 "TRC" 3
"15586" 41 "a" 9 "TRC" 1
"15587" 41 "a" 9 "TRC" NA
"15588" 41 "a" 9 "TRC" NA
"15589" 41 "c" 7 "TRC" 0
"15590" 41 "c" 7 "TRC" 0
"15591" 41 "c" 7 "TRC" 2
"15592" 41 "c" 7 "TRC" 3
"15593" 41 "c" 7 "TRC" 1
"15594" 41 "c" 7 "TRC" 1
"15595" 41 "c" 7 "TRC" 3
"15596" 41 "c" 7 "TRC" 2
"15597" 41 "c" 7 "TRC" 1
"15598" 41 "c" 7 "TRC" NA
"15599" 41 "c" 7 "TRC" NA
"15600" 41 "c" 7 "TRC" NA
"15601" 42 "c" 10 "TRC" 0
"15602" 42 "c" 10 "TRC" 0
"15603" 42 "c" 10 "TRC" 1
"15604" 42 "c" 10 "TRC" 0
"15605" 42 "c" 10 "TRC" 1
"15606" 42 "c" 10 "TRC" 0
"15607" 42 "c" 10 "TRC" 0
"15608" 42 "c" 10 "TRC" 1
"15609" 42 "c" 10 "TRC" NA
"15610" 42 "c" 10 "TRC" NA
"15611" 42 "c" 10 "TRC" NA
"15612" 42 "c" 10 "TRC" NA
"15613" 42 "c" 2 "TRC" 0
"15614" 42 "c" 2 "TRC" NA
"15615" 42 "c" 2 "TRC" 0
"15616" 42 "c" 2 "TRC" 0
"15617" 42 "c" 2 "TRC" 0
"15618" 42 "c" 2 "TRC" 0
"15619" 42 "c" 2 "TRC" 0
"15620" 42 "c" 2 "TRC" 1
"15621" 42 "c" 2 "TRC" 1
"15622" 42 "c" 2 "TRC" NA
"15623" 42 "c" 2 "TRC" NA
"15624" 42 "c" 2 "TRC" NA
"15625" 42 "c" 6 "TRC" 0
"15626" 42 "c" 6 "TRC" 1
"15627" 42 "c" 6 "TRC" 0
"15628" 42 "c" 6 "TRC" 0
"15629" 42 "c" 6 "TRC" 2
"15630" 42 "c" 6 "TRC" 0
"15631" 42 "c" 6 "TRC" 0
"15632" 42 "c" 6 "TRC" 1
"15633" 42 "c" 6 "TRC" 0
"15634" 42 "c" 6 "TRC" NA
"15635" 42 "c" 6 "TRC" NA
"15636" 42 "c" 6 "TRC" NA
"15637" 42 "d" 7 "TRC" 0
"15638" 42 "d" 7 "TRC" 1
"15639" 42 "d" 7 "TRC" 1
"15640" 42 "d" 7 "TRC" 0
"15641" 42 "d" 7 "TRC" 0
"15642" 42 "d" 7 "TRC" 0
"15643" 42 "d" 7 "TRC" 0
"15644" 42 "d" 7 "TRC" 1
"15645" 42 "d" 7 "TRC" 2
"15646" 42 "d" 7 "TRC" NA
"15647" 42 "d" 7 "TRC" NA
"15648" 42 "d" 7 "TRC" NA
"15649" 42 "a" 4 "TRC" 0
"15650" 42 "a" 4 "TRC" 0
"15651" 42 "a" 4 "TRC" 1
"15652" 42 "a" 4 "TRC" 1
"15653" 42 "a" 4 "TRC" 1
"15654" 42 "a" 4 "TRC" 0
"15655" 42 "a" 4 "TRC" 0
"15656" 42 "a" 4 "TRC" 0
"15657" 42 "a" 4 "TRC" NA
"15658" 42 "a" 4 "TRC" 1
"15659" 42 "a" 4 "TRC" NA
"15660" 42 "a" 4 "TRC" NA
"15661" 42 "a" 12 "TRC" 0
"15662" 42 "a" 12 "TRC" 1
"15663" 42 "a" 12 "TRC" 0
"15664" 42 "a" 12 "TRC" 0
"15665" 42 "a" 12 "TRC" 0
"15666" 42 "a" 12 "TRC" 1
"15667" 42 "a" 12 "TRC" 0
"15668" 42 "a" 12 "TRC" 2
"15669" 42 "a" 12 "TRC" NA
"15670" 42 "a" 12 "TRC" 1
"15671" 42 "a" 12 "TRC" NA
"15672" 42 "a" 12 "TRC" NA
"15673" 42 "b" 5 "TRC" 0
"15674" 42 "b" 5 "TRC" 0
"15675" 42 "b" 5 "TRC" 0
"15676" 42 "b" 5 "TRC" 0
"15677" 42 "b" 5 "TRC" 2
"15678" 42 "b" 5 "TRC" 0
"15679" 42 "b" 5 "TRC" 0
"15680" 42 "b" 5 "TRC" 0
"15681" 42 "b" 5 "TRC" NA
"15682" 42 "b" 5 "TRC" 1
"15683" 42 "b" 5 "TRC" 1
"15684" 42 "b" 5 "TRC" NA
"15685" 42 "b" 13 "TRC" 0
"15686" 42 "b" 13 "TRC" 0
"15687" 42 "b" 13 "TRC" 0
"15688" 42 "b" 13 "TRC" 0
"15689" 42 "b" 13 "TRC" 0
"15690" 42 "b" 13 "TRC" 0
"15691" 42 "b" 13 "TRC" 0
"15692" 42 "b" 13 "TRC" 2
"15693" 42 "b" 13 "TRC" 2
"15694" 42 "b" 13 "TRC" 1
"15695" 42 "b" 13 "TRC" NA
"15696" 42 "b" 13 "TRC" NA
"15697" 42 "d" 15 "TRC" 0
"15698" 42 "d" 15 "TRC" 0
"15699" 42 "d" 15 "TRC" 1
"15700" 42 "d" 15 "TRC" 0
"15701" 42 "d" 15 "TRC" 1
"15702" 42 "d" 15 "TRC" 2
"15703" 42 "d" 15 "TRC" 1
"15704" 42 "d" 15 "TRC" NA
"15705" 42 "d" 15 "TRC" NA
"15706" 42 "d" 15 "TRC" NA
"15707" 42 "d" 15 "TRC" NA
"15708" 42 "d" 15 "TRC" NA
"15709" 42 "b" 9 "TRC" 0
"15710" 42 "b" 9 "TRC" 1
"15711" 42 "b" 9 "TRC" 1
"15712" 42 "b" 9 "TRC" 1
"15713" 42 "b" 9 "TRC" 0
"15714" 42 "b" 9 "TRC" 0
"15715" 42 "b" 9 "TRC" 0
"15716" 42 "b" 9 "TRC" 0
"15717" 42 "b" 9 "TRC" 1
"15718" 42 "b" 9 "TRC" NA
"15719" 42 "b" 9 "TRC" NA
"15720" 42 "b" 9 "TRC" NA
"15721" 42 "c" 14 "TRC" 0
"15722" 42 "c" 14 "TRC" 1
"15723" 42 "c" 14 "TRC" 1
"15724" 42 "c" 14 "TRC" NA
"15725" 42 "c" 14 "TRC" 0
"15726" 42 "c" 14 "TRC" NA
"15727" 42 "c" 14 "TRC" 0
"15728" 42 "c" 14 "TRC" 0
"15729" 42 "c" 14 "TRC" 1
"15730" 42 "c" 14 "TRC" NA
"15731" 42 "c" 14 "TRC" NA
"15732" 42 "c" 14 "TRC" NA
"15733" 42 "b" 1 "TRC" 0
"15734" 42 "b" 1 "TRC" 0
"15735" 42 "b" 1 "TRC" 1
"15736" 42 "b" 1 "TRC" 0
"15737" 42 "b" 1 "TRC" 0
"15738" 42 "b" 1 "TRC" 0
"15739" 42 "b" 1 "TRC" 1
"15740" 42 "b" 1 "TRC" 0
"15741" 42 "b" 1 "TRC" 0
"15742" 42 "b" 1 "TRC" 1
"15743" 42 "b" 1 "TRC" NA
"15744" 42 "b" 1 "TRC" NA
"15745" 42 "a" 16 "TRC" 0
"15746" 42 "a" 16 "TRC" 0
"15747" 42 "a" 16 "TRC" 0
"15748" 42 "a" 16 "TRC" 0
"15749" 42 "a" 16 "TRC" 0
"15750" 42 "a" 16 "TRC" NA
"15751" 42 "a" 16 "TRC" 1
"15752" 42 "a" 16 "TRC" NA
"15753" 42 "a" 16 "TRC" NA
"15754" 42 "a" 16 "TRC" NA
"15755" 42 "a" 16 "TRC" NA
"15756" 42 "a" 16 "TRC" NA
"15757" 42 "d" 3 "TRC" 0
"15758" 42 "d" 3 "TRC" 1
"15759" 42 "d" 3 "TRC" 1
"15760" 42 "d" 3 "TRC" 0
"15761" 42 "d" 3 "TRC" 1
"15762" 42 "d" 3 "TRC" 0
"15763" 42 "d" 3 "TRC" NA
"15764" 42 "d" 3 "TRC" 0
"15765" 42 "d" 3 "TRC" 2
"15766" 42 "d" 3 "TRC" 2
"15767" 42 "d" 3 "TRC" NA
"15768" 42 "d" 3 "TRC" NA
"15769" 42 "a" 8 "TRC" 0
"15770" 42 "a" 8 "TRC" 0
"15771" 42 "a" 8 "TRC" 0
"15772" 42 "a" 8 "TRC" NA
"15773" 42 "a" 8 "TRC" 0
"15774" 42 "a" 8 "TRC" 0
"15775" 42 "a" 8 "TRC" NA
"15776" 42 "a" 8 "TRC" NA
"15777" 42 "a" 8 "TRC" NA
"15778" 42 "a" 8 "TRC" NA
"15779" 42 "a" 8 "TRC" NA
"15780" 42 "a" 8 "TRC" NA
"15781" 43 "b" 4 "TRC" 0
"15782" 43 "b" 4 "TRC" 0
"15783" 43 "b" 4 "TRC" 4
"15784" 43 "b" 4 "TRC" 2
"15785" 43 "b" 4 "TRC" 1
"15786" 43 "b" 4 "TRC" 2
"15787" 43 "b" 4 "TRC" 4
"15788" 43 "b" 4 "TRC" 3
"15789" 43 "b" 4 "TRC" NA
"15790" 43 "b" 4 "TRC" 3
"15791" 43 "b" 4 "TRC" NA
"15792" 43 "b" 4 "TRC" NA
"15793" 43 "b" 8 "TRC" 0
"15794" 43 "b" 8 "TRC" 0
"15795" 43 "b" 8 "TRC" 3
"15796" 43 "b" 8 "TRC" 1
"15797" 43 "b" 8 "TRC" 2
"15798" 43 "b" 8 "TRC" 3
"15799" 43 "b" 8 "TRC" 3
"15800" 43 "b" 8 "TRC" 3
"15801" 43 "b" 8 "TRC" NA
"15802" 43 "b" 8 "TRC" 2
"15803" 43 "b" 8 "TRC" NA
"15804" 43 "b" 8 "TRC" NA
"15805" 43 "d" 10 "TRC" 0
"15806" 43 "d" 10 "TRC" 1
"15807" 43 "d" 10 "TRC" 4
"15808" 43 "d" 10 "TRC" 3
"15809" 43 "d" 10 "TRC" 3
"15810" 43 "d" 10 "TRC" 2
"15811" 43 "d" 10 "TRC" 1
"15812" 43 "d" 10 "TRC" 3
"15813" 43 "d" 10 "TRC" 1
"15814" 43 "d" 10 "TRC" 3
"15815" 43 "d" 10 "TRC" NA
"15816" 43 "d" 10 "TRC" NA
"15817" 43 "c" 13 "TRC" 0
"15818" 43 "c" 13 "TRC" 3
"15819" 43 "c" 13 "TRC" 7
"15820" 43 "c" 13 "TRC" 2
"15821" 43 "c" 13 "TRC" 7
"15822" 43 "c" 13 "TRC" 4
"15823" 43 "c" 13 "TRC" 2
"15824" 43 "c" 13 "TRC" NA
"15825" 43 "c" 13 "TRC" 2
"15826" 43 "c" 13 "TRC" NA
"15827" 43 "c" 13 "TRC" NA
"15828" 43 "c" 13 "TRC" NA
"15829" 43 "a" 3 "TRC" 0
"15830" 43 "a" 3 "TRC" 1
"15831" 43 "a" 3 "TRC" 5
"15832" 43 "a" 3 "TRC" 1
"15833" 43 "a" 3 "TRC" 1
"15834" 43 "a" 3 "TRC" 3
"15835" 43 "a" 3 "TRC" 1
"15836" 43 "a" 3 "TRC" 2
"15837" 43 "a" 3 "TRC" 2
"15838" 43 "a" 3 "TRC" 0
"15839" 43 "a" 3 "TRC" 3
"15840" 43 "a" 3 "TRC" NA
"15841" 43 "c" 1 "TRC" 0
"15842" 43 "c" 1 "TRC" 1
"15843" 43 "c" 1 "TRC" 4
"15844" 43 "c" 1 "TRC" 2
"15845" 43 "c" 1 "TRC" 5
"15846" 43 "c" 1 "TRC" 0
"15847" 43 "c" 1 "TRC" 3
"15848" 43 "c" 1 "TRC" NA
"15849" 43 "c" 1 "TRC" 2
"15850" 43 "c" 1 "TRC" NA
"15851" 43 "c" 1 "TRC" NA
"15852" 43 "c" 1 "TRC" NA
"15853" 43 "c" 9 "TRC" 0
"15854" 43 "c" 9 "TRC" 0
"15855" 43 "c" 9 "TRC" 4
"15856" 43 "c" 9 "TRC" 0
"15857" 43 "c" 9 "TRC" 2
"15858" 43 "c" 9 "TRC" 2
"15859" 43 "c" 9 "TRC" 0
"15860" 43 "c" 9 "TRC" 1
"15861" 43 "c" 9 "TRC" 3
"15862" 43 "c" 9 "TRC" NA
"15863" 43 "c" 9 "TRC" NA
"15864" 43 "c" 9 "TRC" NA
"15865" 43 "a" 15 "TRC" 0
"15866" 43 "a" 15 "TRC" 1
"15867" 43 "a" 15 "TRC" 6
"15868" 43 "a" 15 "TRC" 1
"15869" 43 "a" 15 "TRC" 3
"15870" 43 "a" 15 "TRC" 5
"15871" 43 "a" 15 "TRC" 1
"15872" 43 "a" 15 "TRC" 3
"15873" 43 "a" 15 "TRC" 1
"15874" 43 "a" 15 "TRC" 1
"15875" 43 "a" 15 "TRC" NA
"15876" 43 "a" 15 "TRC" NA
"15877" 43 "d" 6 "TRC" 0
"15878" 43 "d" 6 "TRC" 2
"15879" 43 "d" 6 "TRC" 1
"15880" 43 "d" 6 "TRC" 1
"15881" 43 "d" 6 "TRC" 0
"15882" 43 "d" 6 "TRC" 0
"15883" 43 "d" 6 "TRC" 2
"15884" 43 "d" 6 "TRC" 0
"15885" 43 "d" 6 "TRC" 1
"15886" 43 "d" 6 "TRC" 2
"15887" 43 "d" 6 "TRC" NA
"15888" 43 "d" 6 "TRC" NA
"15889" 43 "c" 5 "TRC" 0
"15890" 43 "c" 5 "TRC" 0
"15891" 43 "c" 5 "TRC" 1
"15892" 43 "c" 5 "TRC" 2
"15893" 43 "c" 5 "TRC" 0
"15894" 43 "c" 5 "TRC" 1
"15895" 43 "c" 5 "TRC" 0
"15896" 43 "c" 5 "TRC" NA
"15897" 43 "c" 5 "TRC" 1
"15898" 43 "c" 5 "TRC" 2
"15899" 43 "c" 5 "TRC" NA
"15900" 43 "c" 5 "TRC" NA
"15901" 43 "b" 16 "TRC" 0
"15902" 43 "b" 16 "TRC" 2
"15903" 43 "b" 16 "TRC" 3
"15904" 43 "b" 16 "TRC" 0
"15905" 43 "b" 16 "TRC" 1
"15906" 43 "b" 16 "TRC" 1
"15907" 43 "b" 16 "TRC" 4
"15908" 43 "b" 16 "TRC" 2
"15909" 43 "b" 16 "TRC" 2
"15910" 43 "b" 16 "TRC" 2
"15911" 43 "b" 16 "TRC" NA
"15912" 43 "b" 16 "TRC" NA
"15913" 43 "a" 7 "TRC" 0
"15914" 43 "a" 7 "TRC" 0
"15915" 43 "a" 7 "TRC" 2
"15916" 43 "a" 7 "TRC" 0
"15917" 43 "a" 7 "TRC" 1
"15918" 43 "a" 7 "TRC" 1
"15919" 43 "a" 7 "TRC" 0
"15920" 43 "a" 7 "TRC" 1
"15921" 43 "a" 7 "TRC" 1
"15922" 43 "a" 7 "TRC" 2
"15923" 43 "a" 7 "TRC" NA
"15924" 43 "a" 7 "TRC" NA
"15925" 43 "d" 2 "TRC" 0
"15926" 43 "d" 2 "TRC" 1
"15927" 43 "d" 2 "TRC" 1
"15928" 43 "d" 2 "TRC" 1
"15929" 43 "d" 2 "TRC" 0
"15930" 43 "d" 2 "TRC" 0
"15931" 43 "d" 2 "TRC" 1
"15932" 43 "d" 2 "TRC" 1
"15933" 43 "d" 2 "TRC" 3
"15934" 43 "d" 2 "TRC" NA
"15935" 43 "d" 2 "TRC" NA
"15936" 43 "d" 2 "TRC" NA
"15937" 43 "b" 12 "TRC" 0
"15938" 43 "b" 12 "TRC" 0
"15939" 43 "b" 12 "TRC" 2
"15940" 43 "b" 12 "TRC" 1
"15941" 43 "b" 12 "TRC" 2
"15942" 43 "b" 12 "TRC" 1
"15943" 43 "b" 12 "TRC" 3
"15944" 43 "b" 12 "TRC" 3
"15945" 43 "b" 12 "TRC" 0
"15946" 43 "b" 12 "TRC" 0
"15947" 43 "b" 12 "TRC" NA
"15948" 43 "b" 12 "TRC" NA
"15949" 43 "d" 14 "TRC" 0
"15950" 43 "d" 14 "TRC" 1
"15951" 43 "d" 14 "TRC" 2
"15952" 43 "d" 14 "TRC" 1
"15953" 43 "d" 14 "TRC" 1
"15954" 43 "d" 14 "TRC" 1
"15955" 43 "d" 14 "TRC" 1
"15956" 43 "d" 14 "TRC" 0
"15957" 43 "d" 14 "TRC" 1
"15958" 43 "d" 14 "TRC" NA
"15959" 43 "d" 14 "TRC" NA
"15960" 43 "d" 14 "TRC" NA
"15961" 44 "c" 12 "TRC" 0
"15962" 44 "c" 12 "TRC" 1
"15963" 44 "c" 12 "TRC" 2
"15964" 44 "c" 12 "TRC" 0
"15965" 44 "c" 12 "TRC" 2
"15966" 44 "c" 12 "TRC" 0
"15967" 44 "c" 12 "TRC" 1
"15968" 44 "c" 12 "TRC" 0
"15969" 44 "c" 12 "TRC" 1
"15970" 44 "c" 12 "TRC" NA
"15971" 44 "c" 12 "TRC" NA
"15972" 44 "c" 12 "TRC" NA
"15973" 44 "c" 4 "TRC" 0
"15974" 44 "c" 4 "TRC" 1
"15975" 44 "c" 4 "TRC" 4
"15976" 44 "c" 4 "TRC" 2
"15977" 44 "c" 4 "TRC" 3
"15978" 44 "c" 4 "TRC" 3
"15979" 44 "c" 4 "TRC" 0
"15980" 44 "c" 4 "TRC" 2
"15981" 44 "c" 4 "TRC" 1
"15982" 44 "c" 4 "TRC" NA
"15983" 44 "c" 4 "TRC" NA
"15984" 44 "c" 4 "TRC" NA
"15985" 44 "c" 16 "TRC" 0
"15986" 44 "c" 16 "TRC" 2
"15987" 44 "c" 16 "TRC" 1
"15988" 44 "c" 16 "TRC" 1
"15989" 44 "c" 16 "TRC" 2
"15990" 44 "c" 16 "TRC" 2
"15991" 44 "c" 16 "TRC" 3
"15992" 44 "c" 16 "TRC" 0
"15993" 44 "c" 16 "TRC" 2
"15994" 44 "c" 16 "TRC" NA
"15995" 44 "c" 16 "TRC" NA
"15996" 44 "c" 16 "TRC" NA
"15997" 44 "a" 6 "TRC" 0
"15998" 44 "a" 6 "TRC" 0
"15999" 44 "a" 6 "TRC" 2
"16000" 44 "a" 6 "TRC" 0
"16001" 44 "a" 6 "TRC" 2
"16002" 44 "a" 6 "TRC" 1
"16003" 44 "a" 6 "TRC" 1
"16004" 44 "a" 6 "TRC" 8
"16005" 44 "a" 6 "TRC" 2
"16006" 44 "a" 6 "TRC" 4
"16007" 44 "a" 6 "TRC" 0
"16008" 44 "a" 6 "TRC" NA
"16009" 44 "b" 3 "TRC" 0
"16010" 44 "b" 3 "TRC" 0
"16011" 44 "b" 3 "TRC" 1
"16012" 44 "b" 3 "TRC" 1
"16013" 44 "b" 3 "TRC" 2
"16014" 44 "b" 3 "TRC" 0
"16015" 44 "b" 3 "TRC" 0
"16016" 44 "b" 3 "TRC" 3
"16017" 44 "b" 3 "TRC" 2
"16018" 44 "b" 3 "TRC" NA
"16019" 44 "b" 3 "TRC" 4
"16020" 44 "b" 3 "TRC" NA
"16021" 44 "d" 9 "TRC" 0
"16022" 44 "d" 9 "TRC" 2
"16023" 44 "d" 9 "TRC" 5
"16024" 44 "d" 9 "TRC" 1
"16025" 44 "d" 9 "TRC" 4
"16026" 44 "d" 9 "TRC" 6
"16027" 44 "d" 9 "TRC" 1
"16028" 44 "d" 9 "TRC" 2
"16029" 44 "d" 9 "TRC" 3
"16030" 44 "d" 9 "TRC" NA
"16031" 44 "d" 9 "TRC" NA
"16032" 44 "d" 9 "TRC" NA
"16033" 44 "d" 5 "TRC" 0
"16034" 44 "d" 5 "TRC" 1
"16035" 44 "d" 5 "TRC" 3
"16036" 44 "d" 5 "TRC" 3
"16037" 44 "d" 5 "TRC" 3
"16038" 44 "d" 5 "TRC" 0
"16039" 44 "d" 5 "TRC" 3
"16040" 44 "d" 5 "TRC" 1
"16041" 44 "d" 5 "TRC" NA
"16042" 44 "d" 5 "TRC" 3
"16043" 44 "d" 5 "TRC" NA
"16044" 44 "d" 5 "TRC" NA
"16045" 44 "d" 1 "TRC" 0
"16046" 44 "d" 1 "TRC" 2
"16047" 44 "d" 1 "TRC" 6
"16048" 44 "d" 1 "TRC" 4
"16049" 44 "d" 1 "TRC" 3
"16050" 44 "d" 1 "TRC" 4
"16051" 44 "d" 1 "TRC" 8
"16052" 44 "d" 1 "TRC" NA
"16053" 44 "d" 1 "TRC" 3
"16054" 44 "d" 1 "TRC" NA
"16055" 44 "d" 1 "TRC" NA
"16056" 44 "d" 1 "TRC" NA
"16057" 44 "a" 14 "TRC" 0
"16058" 44 "a" 14 "TRC" 0
"16059" 44 "a" 14 "TRC" 1
"16060" 44 "a" 14 "TRC" 3
"16061" 44 "a" 14 "TRC" 2
"16062" 44 "a" 14 "TRC" 1
"16063" 44 "a" 14 "TRC" 1
"16064" 44 "a" 14 "TRC" 10
"16065" 44 "a" 14 "TRC" 14
"16066" 44 "a" 14 "TRC" 1
"16067" 44 "a" 14 "TRC" 1
"16068" 44 "a" 14 "TRC" NA
"16069" 44 "c" 8 "TRC" 0
"16070" 44 "c" 8 "TRC" 1
"16071" 44 "c" 8 "TRC" 7
"16072" 44 "c" 8 "TRC" 3
"16073" 44 "c" 8 "TRC" 6
"16074" 44 "c" 8 "TRC" 7
"16075" 44 "c" 8 "TRC" 8
